vin,year,make,model,trim,pricecategory,price,mileage,city,state,colorexterior,colorinterior,accidenthist,owner,usage,discount,cartype,ReliabilityRank,CostOfLivingRank,CostOfLivingIndex,TransportationIndex,BrandPercentSales,BrandAvgDaysToTurn,CarClass,ReviewScore,AvgMPG
3C4NJDCB1KT645642,2019,JEEP,COMPASS,LIMITED 4WD,EXCELLENT PRICE,19498,29515,NEWARK,CA,SILVER,BLACK,0,1,PERSONAL,Y,SUV,26.0,49,142.7,133.0,5.534839958792396,74.23076923076923,AFFORDABLE COMPACT SUVS,7.0,27.5
1FMCU0D78AKB06898,2010,FORD,ESCAPE,XLT FWD,EXCELLENT PRICE,6227,96679,NEWARK,DE,RED,BLACK,1,1,PERSONAL,Y,SUV,10.0,35,107.7,101.1,13.832688602095642,71.61538461538461,AFFORDABLE COMPACT SUVS,8.3,25.0
5NPD84LF9HH114868,2017,HYUNDAI,ELANTRA,SE 2.0L SEDAN AUTOMATIC (ALT),EXCELLENT PRICE,11499,38856,LYNCHBURG,VA,BLACK,GRAY,0,1,PERSONAL,Y,HATCHBACK,13.0,31,101.4,93.8,4.156328806440607,79.07692307692308,AFFORDABLE SMALL CARS,8.1,31.0
3C4NJDBB9KT650556,2019,JEEP,COMPASS,LATITUDE 4WD,EXCELLENT PRICE,16999,22786,FREDERICKSBURG,VA,BLACK,BLACK,1,1,FLEET,Y,SUV,26.0,31,101.4,93.8,5.534839958792396,74.23076923076923,AFFORDABLE COMPACT SUVS,7.0,27.5
JM3KFBCL8H0128711,2017,MAZDA,CX5,TOURING AWD,EXCELLENT PRICE,16995,40406,CONROE,TX,RED,BEIGE,0,2,PERSONAL,N,SUV,11.0,14,91.7,91.1,1.929191497070014,60.07692307692308,,,
5NPD84LF3HH101761,2017,HYUNDAI,ELANTRA,LIMITED 2.0L SEDAN AUTOMATIC (ALT),EXCELLENT PRICE,10999,25555,KNOXVILLE,TN,RED,BLACK,1,1,PERSONAL,Y,HATCHBACK,13.0,11,90.0,87.9,4.156328806440607,79.07692307692308,AFFORDABLE SMALL CARS,8.1,31.0
4T1B11HK9KU197792,2019,TOYOTA,CAMRY,SE AUTOMATIC,EXCELLENT PRICE,16995,30470,CHANTILLY,VA,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,5.0,31,101.4,93.8,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
1N4AL3AP8FN338790,2015,NISSAN,ALTIMA,2.5 SL,EXCELLENT PRICE,11391,57456,THE WOODLANDS,TX,BLACK,BLACK,0,1,PERSONAL,N,SEDAN,16.0,14,91.7,91.1,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
KNMAT2MT8KP501465,2019,NISSAN,ROGUE,SV FWD,GREAT PRICE,17184,39634,DALLAS,TX,BLACK,BLACK,0,1,PERSONAL,N,SUV,16.0,14,91.7,91.1,6.28802759768661,76.23076923076923,AFFORDABLE COMPACT SUVS,7.4,29.5
3TMCZ5AN5KM258315,2019,TOYOTA,TACOMA,TRD PRO DOUBLE CAB 5' BED V6 4WD AUTOMATIC,EXCELLENT PRICE,39900,12616,PEORIA,AZ,BLACK,GRAY,0,1,PERSONAL,Y,PICKUP,5.0,29,100.1,105.6,12.1872269830779,43.23076923076923,COMPACT TRUCKS,8.1,21.5
2GNAXUEV3L6106599,2020,CHEVROLET,EQUINOX,LT WITH 1LT AWD,GREAT PRICE,20390,17324,COLUMBUS,OH,WHITE,BLACK,0,1,PERSONAL,Y,SUV,9.0,15,92.1,105.1,11.692583720044867,78.23076923076923,AFFORDABLE COMPACT SUVS,8.4,29.0
3N1AB7AP1KY335492,2019,NISSAN,SENTRA,S CVT,EXCELLENT PRICE,11499,11973,PHOENIX,AZ,SILVER,BLACK,0,1,FLEET,Y,SEDAN,16.0,29,100.1,105.6,6.28802759768661,76.23076923076923,AFFORDABLE SMALL CARS,7.2,33.0
KMHD84LF8KU742588,2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,GREAT PRICE,13697,40688,OGDEN,UT,RED,GRAY,0,1,PERSONAL,Y,HATCHBACK,13.0,26,96.9,105.3,4.156328806440607,79.07692307692308,AFFORDABLE SMALL CARS,8.1,31.0
1N4AL3AP1FC165657,2015,NISSAN,ALTIMA,2.5 S,EXCELLENT PRICE,9500,92093,BARDSTOWN,KY,RED,UNKNOWN,0,3,FLEET,Y,SEDAN,16.0,19,94.2,94.5,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
3C4PDDEG8KT694636,2019,DODGE,JOURNEY,GT AWD,FAIR PRICE,18798,32106,O'FALLON,IL,WHITE,RED,0,1,PERSONAL,Y,SUV,25.0,9,89.7,104.8,2.126715603110482,98.53846153846153,AFFORDABLE MIDSIZE SUVS,5.5,22.0
JN8AY2ND2K9089089,2019,NISSAN,ARMADA,SL RWD,EXCELLENT PRICE,33780,35597,HANFORD,CA,GRAY,BLACK,0,1,PERSONAL,Y,SUV,16.0,49,142.7,133.0,6.28802759768661,76.23076923076923,AFFORDABLE LARGE SUVS,7.4,16.5
1HGCM55414A145107,2004,HONDA,ACCORD,LX WITH SIDE AIRBAGS SEDAN MANUAL,NAN,2900,193082,COLUMBUS,OH,GRAY,GRAY,1,2,PERSONAL,N,SEDAN,18.0,15,92.1,105.1,8.336902292535045,48.69230769230769,AFFORDABLE MIDSIZE CARS,8.1,34.0
2C3CCAEG4KH536470,2019,CHRYSLER,300,LIMITED RWD,GREAT PRICE,21999,24200,PLANTATION,FL,BLACK,BROWN,0,2,PERSONAL,Y,SEDAN,31.0,27,99.2,98.7,0.6898618253052382,94.76923076923077,AFFORDABLE LARGE CARS,8.0,20.5
1G1ZD5ST4KF147950,2019,CHEVROLET,MALIBU,LT WITH 1LT,EXCELLENT PRICE,14914,37731,LITHIA SPRINGS,GA,GRAY,GRAY,0,1,PERSONAL,Y,SEDAN,9.0,10,90.0,96.4,11.692583720044867,78.23076923076923,AFFORDABLE MIDSIZE CARS,7.8,32.5
WDDSJ4EB3EN142592,2014,MERCEDES-BENZ,CLA,CLA 250 FWD,EXCELLENT PRICE,15999,50598,MESA,AZ,GRAY,BLACK,0,1,PERSONAL,Y,SEDAN,22.0,29,100.1,105.6,2.208680273976825,57.92307692307692,,,
3FA6P0LU9KR118416,2019,FORD,FUSION,HYBRID SE FWD,GREAT PRICE,16249,26840,SANTA CLARA,CA,SILVER,BLACK,0,1,PERSONAL,Y,SEDAN,10.0,49,142.7,133.0,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
5NPDH4AE4DH312746,2013,HYUNDAI,ELANTRA,GLS SEDAN AUTOMATIC,EXCELLENT PRICE,4990,97771,DORAL,FL,SILVER,GRAY,2,2,PERSONAL,Y,HATCHBACK,13.0,27,99.2,98.7,4.156328806440607,79.07692307692308,AFFORDABLE SMALL CARS,8.1,31.0
1FADP3F29DL314330,2013,FORD,FOCUS,SE SEDAN,EXCELLENT PRICE,5950,100252,HUNTERSVILLE,NC,WHITE,BLACK,0,3,PERSONAL,Y,SEDAN,10.0,22,95.5,93.6,13.832688602095642,71.61538461538461,,,
JTEBU5JR7K5690869,2019,TOYOTA,4RUNNER,SR5 4WD,GREAT PRICE,33895,15313,CHEYENNE,WY,BLUE,UNKNOWN,0,1,PERSONAL,Y,SUV,5.0,21,94.5,81.1,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE SUVS,7.5,19.0
2C3CCAEG0KH536076,2019,CHRYSLER,300,LIMITED RWD,EXCELLENT PRICE,18970,21958,TAMPA,FL,GRAY,BLACK,0,2,PERSONAL,Y,SEDAN,31.0,27,99.2,98.7,0.6898618253052382,94.76923076923077,AFFORDABLE LARGE CARS,8.0,20.5
4JGDA5HB4HA919048,2017,MERCEDES-BENZ,GLE,GLE 350 4MATIC SUV,GREAT PRICE,36250,28678,O'FALLON,MO,WHITE,BLACK,0,2,PERSONAL,Y,SUV,22.0,6,88.3,91.9,2.208680273976825,57.92307692307692,,,
5FNRL3H61AB110552,2010,HONDA,ODYSSEY,EX-L,NAN,7490,116049,MABLETON,GA,WHITE,BEIGE,0,1,PERSONAL,N,VAN/MINIVAN,18.0,10,90.0,96.4,8.336902292535045,48.69230769230769,MINIVANS,8.4,23.5
1FTYR14U66PA55418,2006,FORD,RANGER,"2DR SUPERCAB 126"" WB STX",NAN,6995,100355,KENNESAW,GA,GRAY,BLACK,1,2,PERSONAL,N,PICKUP,10.0,10,90.0,96.4,13.832688602095642,71.61538461538461,COMPACT TRUCKS,7.9,23.5
1VWCN7A34EC048314,2014,VOLKSWAGEN,PASSAT,TDI SEL PREMIUM SEDAN DSG,EXCELLENT PRICE,13612,50387,AVONDALE,AZ,WHITE,UNKNOWN,0,2,PERSONAL,Y,SEDAN,6.0,29,100.1,105.6,2.2234046752368357,58.76923076923077,AFFORDABLE MIDSIZE CARS,7.8,30.5
2HGFC1F74GH657886,2016,HONDA,CIVIC,EX-L SEDAN CVT,EXCELLENT PRICE,13588,56122,CLEARWATER,FL,BLACK,BEIGE,1,1,PERSONAL,Y,SEDAN,18.0,27,99.2,98.7,8.336902292535045,48.69230769230769,AFFORDABLE SMALL CARS,8.2,34.0
3C4NJDDB3KT682013,2019,JEEP,COMPASS,TRAILHAWK 4WD,GREAT PRICE,18498,33333,PORT RICHEY,FL,GRAY,BLACK,0,1,PERSONAL,Y,SUV,26.0,27,99.2,98.7,5.534839958792396,74.23076923076923,AFFORDABLE COMPACT SUVS,7.0,27.5
2T1BU4EE2BC583026,2011,TOYOTA,COROLLA,LE AUTOMATIC,EXCELLENT PRICE,5900,122266,EL CERRITO,CA,GOLD,BEIGE,0,2,PERSONAL,Y,HATCHBACK,5.0,49,142.7,133.0,12.1872269830779,43.23076923076923,HATCHBACKS,7.9,32.0
4JGDA5HB4CA047057,2012,MERCEDES-BENZ,MCLASS,ML 350 4MATIC,EXCELLENT PRICE,15390,89619,DORAL,FL,BLACK,BLACK,0,5,PERSONAL,Y,SUV,22.0,27,99.2,98.7,2.208680273976825,57.92307692307692,,,
3KPFK4A74HE046988,2017,KIA,FORTE,LX SEDAN MANUAL,EXCELLENT PRICE,7598,46803,DELRAY BEACH,FL,WHITE,BLACK,0,1,FLEET,Y,SEDAN,14.0,27,99.2,98.7,3.9890632445645786,73.38461538461539,AFFORDABLE SMALL CARS,8.4,36.0
2C4RDGCG9KR596019,2019,DODGE,GRAND CARAVAN,SXT,GREAT PRICE,16733,43121,ENFIELD,CT,SILVER,BLACK,0,1,PERSONAL,Y,VAN/MINIVAN,25.0,44,124.2,112.5,2.126715603110482,98.53846153846153,MINIVANS,6.8,21.0
1FAHP3K24CL268234,2012,FORD,FOCUS,SE HATCHBACK,EXCELLENT PRICE,6500,110691,ALBANY,OR,BLACK,GRAY,0,2,FLEET,Y,SEDAN,10.0,48,134.3,133.2,13.832688602095642,71.61538461538461,,,
5N1DR2MN9KC602403,2019,NISSAN,PATHFINDER,S FWD,EXCELLENT PRICE,21920,10625,MCALLEN,TX,SILVER,BLACK,0,1,PERSONAL,N,SUV,16.0,14,91.7,91.1,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE SUVS,7.4,23.5
KNDJP3A57K7632807,2019,KIA,SOUL,+ AUTOMATIC,GREAT PRICE,13999,32925,BURNS HARBOR,IN,WHITE,BLACK,0,1,PERSONAL,Y,WAGON,14.0,7,89.5,98.3,3.9890632445645786,73.38461538461539,AFFORDABLE SMALL CARS,8.5,28.5
2G1WT55K569395812,2006,CHEVROLET,IMPALA,LT 3.5L,NAN,1800,183094,CEDAR FALLS,IA,SILVER,BLACK,1,3,PERSONAL,N,SEDAN,9.0,13,91.4,97.6,11.692583720044867,78.23076923076923,AFFORDABLE LARGE CARS,8.2,25.5
JN8AT2MV9HW020046,2017,NISSAN,ROGUE,SV AWD,EXCELLENT PRICE,15990,30449,CHICAGO,IL,GRAY,BLACK,0,1,PERSONAL,Y,SUV,16.0,9,89.7,104.8,6.28802759768661,76.23076923076923,AFFORDABLE COMPACT SUVS,7.4,29.5
5XXGT4L39KG347654,2019,KIA,OPTIMA,LX,EXCELLENT PRICE,15000,16636,WEST COVINA,CA,SILVER,BLACK,0,1,PERSONAL,Y,SEDAN,14.0,49,142.7,133.0,3.9890632445645786,73.38461538461539,AFFORDABLE MIDSIZE CARS,8.4,28.5
1GNSKHKC9KR175779,2019,CHEVROLET,SUBURBAN,LT 4WD,GREAT PRICE,39393,36401,PUEBLO,CO,BLACK,BLACK,0,1,PERSONAL,Y,SUV,9.0,33,103.2,105.8,11.692583720044867,78.23076923076923,AFFORDABLE LARGE SUVS,7.6,18.5
4T1B11HK1KU185930,2019,TOYOTA,CAMRY,LE AUTOMATIC,EXCELLENT PRICE,16999,28436,VICTORVILLE,CA,BLACK,BLACK,0,1,PERSONAL,Y,SEDAN,5.0,49,142.7,133.0,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
2C4RDGCG3KR718535,2019,DODGE,GRAND CARAVAN,SXT,GREAT PRICE,18495,20430,KILLEEN,TX,SILVER,BLACK,0,1,PERSONAL,N,VAN/MINIVAN,25.0,14,91.7,91.1,2.126715603110482,98.53846153846153,MINIVANS,6.8,21.0
1GAZGPFG0K1223953,2019,CHEVROLET,EXPRESS PASSENGER,3500 LT LWB,GREAT PRICE,25397,10804,DUNN,NC,WHITE,GRAY,0,1,PERSONAL,Y,VAN/MINIVAN,9.0,22,95.5,93.6,11.692583720044867,78.23076923076923,,,
1VWBN7A32DC117978,2013,VOLKSWAGEN,PASSAT,TDI SE WITH SUNROOF SEDAN DSG,EXCELLENT PRICE,9980,55889,CONWAY,SC,WHITE,BEIGE,0,1,PERSONAL,Y,SEDAN,6.0,23,95.5,92.9,2.2234046752368357,58.76923076923077,AFFORDABLE MIDSIZE CARS,7.8,30.5
1C6RR6FT9FS536225,2015,RAM,1500,"EXPRESS QUAD CAB 6'4"" BOX 2WD",EXCELLENT PRICE,13996,115884,ROSEDALE,MD,BLACK,GRAY,0,1,PERSONAL,Y,PICKUP,19.0,45,128.0,102.1,4.144945910843808,98.15384615384616,FULL SIZE TRUCKS,8.7,22.5
4T1B11HK5KU266137,2019,TOYOTA,CAMRY,LE AUTOMATIC,EXCELLENT PRICE,17972,19395,DALLAS,TX,GRAY,BLACK,0,1,PERSONAL,N,SEDAN,5.0,14,91.7,91.1,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
2T2ZZMCA2HC045818,2017,LEXUS,RX,RX 350 FWD,EXCELLENT PRICE,30999,25581,SAN DIEGO,CA,WHITE,BLACK,0,1,PERSONAL,Y,SUV,2.0,49,142.7,133.0,1.6699578894174951,54.30769230769231,,,
4T1BE46K07U172005,2007,TOYOTA,CAMRY,CE I4 AUTOMATIC,NAN,4250,173999,FOREST LAKE,MN,BLUE,GRAY,0,2,FLEET,N,SEDAN,5.0,30,101.2,100.4,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
5TDDZRFH6HS411825,2017,TOYOTA,HIGHLANDER,LIMITED V6 AWD,EXCELLENT PRICE,26997,27033,HYANNIS,MA,BLACK,UNKNOWN,0,1,PERSONAL,Y,SUV,5.0,47,129.7,111.9,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE SUVS,7.9,22.0
3C4NJDDB7KT811466,2019,JEEP,COMPASS,TRAILHAWK 4WD,GREAT PRICE,21999,13057,GREENVILLE,TX,WHITE,BLACK,0,1,PERSONAL,N,SUV,26.0,14,91.7,91.1,5.534839958792396,74.23076923076923,AFFORDABLE COMPACT SUVS,7.0,27.5
WDDGF81X98F122717,2008,MERCEDES-BENZ,CCLASS,C 300 4MATIC SPORT SEDAN,NAN,7587,81244,KINGSPORT,TN,RED,BLACK,1,2,PERSONAL,N,SEDAN,22.0,11,90.0,87.9,2.208680273976825,57.92307692307692,,,
1C6RR6TT5KS683298,2019,RAM,1500 CLASSIC,"BIG HORN CREW CAB 6'4"" BOX 2WD",EXCELLENT PRICE,25611,8823,WEST CHESTER,OH,GRAY,BLACK,1,1,FLEET,Y,PICKUP,19.0,15,92.1,105.1,4.144945910843808,98.15384615384616,,,
2HKRW1H96HH517042,2017,HONDA,CRV,TOURING FWD,EXCELLENT PRICE,16995,159362,ARLINGTON,TX,RED,BLACK,0,1,PERSONAL,N,SUV,18.0,14,91.7,91.1,8.336902292535045,48.69230769230769,,,
5N1AT2MTXKC772790,2019,NISSAN,ROGUE,SV FWD,EXCELLENT PRICE,15971,42974,AUSTIN,TX,BLACK,BLACK,0,1,PERSONAL,N,SUV,16.0,14,91.7,91.1,6.28802759768661,76.23076923076923,AFFORDABLE COMPACT SUVS,7.4,29.5
2T1BU4EE2AC511287,2010,TOYOTA,COROLLA,LE AUTOMATIC,EXCELLENT PRICE,5600,100236,HOOVER,AL,GRAY,BEIGE,0,2,FLEET,Y,HATCHBACK,5.0,8,89.6,93.2,12.1872269830779,43.23076923076923,HATCHBACKS,7.9,32.0
WDDZF4KB6HA080914,2017,MERCEDES-BENZ,ECLASS,E 300 SPORT 4MATIC SEDAN,EXCELLENT PRICE,29862,27120,DOTHAN,AL,WHITE,BEIGE,0,1,PERSONAL,Y,SEDAN,22.0,8,89.6,93.2,2.208680273976825,57.92307692307692,,,
3FADP4EJ3KM130947,2019,FORD,FIESTA,SE HATCHBACK,EXCELLENT PRICE,11000,16600,PENSACOLA,FL,WHITE,BEIGE,0,1,PERSONAL,Y,SEDAN,10.0,27,99.2,98.7,13.832688602095642,71.61538461538461,AFFORDABLE SMALL CARS,7.9,31.0
4T1BE46K07U070610,2007,TOYOTA,CAMRY,CE I4 AUTOMATIC,EXCELLENT PRICE,4488,203658,PENSACOLA,FL,RED,UNKNOWN,3,5,PERSONAL,Y,SEDAN,5.0,27,99.2,98.7,12.1872269830779,43.23076923076923,AFFORDABLE MIDSIZE CARS,8.7,35.0
1FADP3K23EL140276,2014,FORD,FOCUS,SE HATCHBACK,EXCELLENT PRICE,7213,99600,OLYMPIA,WA,GRAY,BLACK,0,3,PERSONAL,Y,SEDAN,10.0,39,112.2,118.6,13.832688602095642,71.61538461538461,,,
3FA6P0LU3KR241192,2019,FORD,FUSION,HYBRID SE FWD,GREAT PRICE,17000,23037,OLATHE,KS,BLACK,GRAY,0,1,PERSONAL,Y,SEDAN,10.0,2,86.5,94.7,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
3C6UR5DJ0KG697540,2019,RAM,2500,"BIG HORN CREW CAB 6'4"" BOX 4WD",GREAT PRICE,40977,7083,LEWISVILLE,TX,BLACK,BLACK,0,1,PERSONAL,N,PICKUP,19.0,14,91.7,91.1,4.144945910843808,98.15384615384616,,,
3FA6P0D96KR226499,2019,FORD,FUSION,TITANIUM AWD,GREAT PRICE,19700,23717,ROGERS,AR,WHITE,BROWN,0,1,PERSONAL,Y,SEDAN,10.0,5,88.2,89.8,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
19XFB2F8XFE050286,2015,HONDA,CIVIC,EX SEDAN CVT,EXCELLENT PRICE,10196,81591,ARLINGTON,TX,BLACK,BLACK,1,4,PERSONAL,N,SEDAN,18.0,14,91.7,91.1,8.336902292535045,48.69230769230769,AFFORDABLE SMALL CARS,8.2,34.0
3FA6P0LUXKR262119,2019,FORD,FUSION,HYBRID SE FWD,EXCELLENT PRICE,16779,14812,OKLAHOMA CITY,OK,GRAY,GRAY,0,1,PERSONAL,Y,SEDAN,10.0,3,86.7,93.0,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
5NPD84LF5KH422630,2019,HYUNDAI,ELANTRA,SEL 2.0L AUTOMATIC,GREAT PRICE,13588,39705,SELLERSVILLE,PA,BLUE,GRAY,0,1,PERSONAL,Y,HATCHBACK,13.0,34,103.2,111.4,4.156328806440607,79.07692307692308,AFFORDABLE SMALL CARS,8.1,31.0
3FA6P0RUXKR107044,2019,FORD,FUSION,HYBRID TITANIUM FWD,EXCELLENT PRICE,20988,35382,OROVILLE,CA,BLACK,BLACK,0,1,FLEET,Y,SEDAN,10.0,49,142.7,133.0,13.832688602095642,71.61538461538461,AFFORDABLE MIDSIZE CARS,8.2,26.0
19XFB2F8XFE034573,2015,HONDA,CIVIC,EX SEDAN CVT,EXCELLENT PRICE,9995,98796,OGDEN,UT,SILVER,UNKNOWN,0,1,PERSONAL,Y,SEDAN,18.0,26,96.9,105.3,8.336902292535045,48.69230769230769,AFFORDABLE SMALL CARS,8.2,34.0
4JGDF6EE6HA884860,2017,MERCEDES-BENZ,GLS,GLS 450 4MATIC,EXCELLENT PRICE,33995,44580,GREAT NECK,NY,BLACK,BLACK,0,1,PERSONAL,Y,SUV,22.0,50,155.9,110.8,2.208680273976825,57.92307692307692,,,
1C6RR7TT6KS576167,2019,RAM,1500 CLASSIC,"BIG HORN CREW CAB 6'4"" BOX 4WD",EXCELLENT PRICE,28988,27599,ENGLEWOOD,CO,WHITE,BLACK,0,1,PERSONAL,Y,PICKUP,19.0,33,103.2,105.8,4.144945910843808,98.15384615384616,,,
5N1DR2MM5KC613048,2019,NISSAN,PATHFINDER,SL 4WD,EXCELLENT PRICE,24990,34096,PETALUMA,CA,WHITE,BLACK,0,1,PERSONAL,Y,SUV,16.0,49,142.7,133.0,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE SUVS,7.4,23.5
3C4PDDEG9KT720368,2019,DODGE,JOURNEY,GT AWD,GREAT PRICE,19933,25834,JOPLIN,MO,SILVER,RED,0,1,PERSONAL,Y,SUV,25.0,6,88.3,91.9,2.126715603110482,98.53846153846153,AFFORDABLE MIDSIZE SUVS,5.5,22.0
2C3CDZAG6KH617584,2019,DODGE,CHALLENGER,SXT RWD AUTOMATIC,EXCELLENT PRICE,22498,20,POWAY,CA,BLACK,BLACK,0,0,PERSONAL,Y,COUPE,25.0,49,142.7,133.0,2.126715603110482,98.53846153846153,AFFORDABLE SPORTS CARS,8.3,24.5
2T3WFREV2HW316542,2017,TOYOTA,RAV4,XLE FWD,EXCELLENT PRICE,11995,110141,MARGATE,FL,SILVER,GRAY,0,5,PERSONAL,Y,SUV,5.0,27,99.2,98.7,12.1872269830779,43.23076923076923,AFFORDABLE COMPACT SUVS,7.9,30.5
5J8TB3H34HL012638,2017,ACURA,RDX,FWD,EXCELLENT PRICE,18500,42919,SACRAMENTO,CA,BLACK,BLACK,1,1,FLEET,Y,SUV,17.0,49,142.7,133.0,0.8766066421183164,65.53846153846153,LUXURY COMPACT SUVS,7.9,25.0
5XXGT4L38KG347614,2019,KIA,OPTIMA,LX,EXCELLENT PRICE,15995,15085,CARSON,CA,WHITE,BLACK,0,1,PERSONAL,Y,SEDAN,14.0,49,142.7,133.0,3.9890632445645786,73.38461538461539,AFFORDABLE MIDSIZE CARS,8.4,28.5
JN1EV7AP6LM201607,2020,INFINITI,Q50,3.0T LUXE RWD,EXCELLENT PRICE,30777,4303,TUSTIN,CA,WHITE,GRAY,0,1,PERSONAL,Y,SEDAN,24.0,49,142.7,133.0,0.6528082167930821,68.3076923076923,LUXURY SMALL CARS,7.4,26.5
1N6AD0ER5KN711888,2019,NISSAN,FRONTIER,SV CREW CAB 2WD AUTOMATIC,GREAT PRICE,19543,34053,WEATHERFORD,TX,GRAY,GRAY,0,1,PERSONAL,N,PICKUP,16.0,14,91.7,91.1,6.28802759768661,76.23076923076923,COMPACT TRUCKS,7.2,19.5
1FTFW1ET7BKD89325,2011,FORD,F150,LARIAT SUPERCREW 5.5' BOX 4WD,EXCELLENT PRICE,9000,261264,WAUKEE,IA,BLACK,BEIGE,0,3,PERSONAL,Y,PICKUP,10.0,13,91.4,97.6,13.832688602095642,71.61538461538461,,,
4JGDA5HB4HA944984,2017,MERCEDES-BENZ,GLE,GLE 350 4MATIC SUV,GREAT PRICE,38000,29708,TULSA,OK,GRAY,BLACK,0,1,PERSONAL,Y,SUV,22.0,3,86.7,93.0,2.208680273976825,57.92307692307692,,,
2HKRM3H73EH555016,2014,HONDA,CRV,EX-L FWD,EXCELLENT PRICE,11690,95114,MEMPHIS,TN,BLACK,BLACK,0,2,PERSONAL,Y,SUV,18.0,11,90.0,87.9,8.336902292535045,48.69230769230769,,,
4S3GTAU62J3701214,2018,SUBARU,IMPREZA,2.0I LIMITED 5-DOOR CVT,NAN,14900,9150,PHOENIX,AZ,WHITE,BEIGE,1,1,PERSONAL,N,SEDAN,23.0,29,100.1,105.6,4.128452974634556,23.23076923076923,AFFORDABLE SMALL CARS,7.7,33.0
1N4AL3AP3FN395642,2015,NISSAN,ALTIMA,2.5 S,EXCELLENT PRICE,6899,101679,MCDONOUGH,GA,GRAY,BLACK,1,2,FLEET,Y,SEDAN,16.0,10,90.0,96.4,6.28802759768661,76.23076923076923,AFFORDABLE MIDSIZE CARS,7.7,33.5
5XXGT4L39KG282837,2019,KIA,OPTIMA,LX,EXCELLENT PRICE,13877,41264,GREELEY,CO,PURPLE,BLACK,0,1,PERSONAL,Y,SEDAN,14.0,33,103.2,105.8,3.9890632445645786,73.38461538461539,AFFORDABLE MIDSIZE CARS,8.4,28.5
KM8J23A4XKU885509,2019,HYUNDAI,TUCSON,SE FWD,EXCELLENT PRICE,12950,30496,FORT MYERS,FL,BLACK,BLACK,0,1,PERSONAL,Y,SUV,13.0,27,99.2,98.7,4.156328806440607,79.07692307692308,AFFORDABLE COMPACT SUVS,7.9,26.5
1GNSCHKC1KR199426,2019,CHEVROLET,SUBURBAN,LT RWD,EXCELLENT PRICE,36972,42051,OLIVE BRANCH,MS,SILVER,BLACK,0,1,PERSONAL,Y,SUV,9.0,1,84.7,89.5,11.692583720044867,78.23076923076923,AFFORDABLE LARGE SUVS,7.6,18.5
1HGCR2F59FA208271,2015,HONDA,ACCORD,SPORT SEDAN I4 CVT,EXCELLENT PRICE,11990,81208,BLUE MOUND,TX,WHITE,BLACK,0,1,PERSONAL,N,SEDAN,18.0,14,91.7,91.1,8.336902292535045,48.69230769230769,AFFORDABLE MIDSIZE CARS,8.1,34.0
5TDKK3DC9BS108738,2011,TOYOTA,SIENNA,LE AUTO ACCESS SEAT 7-PASSENGER FWD,NAN,10000,95655,UNION CITY,GA,SILVER,GRAY,0,2,PERSONAL,N,VAN/MINIVAN,5.0,10,90.0,96.4,12.1872269830779,43.23076923076923,MINIVANS,8.1,23.0
5J6RE4H75BL040300,2011,HONDA,CRV,EX-L 4WD,EXCELLENT PRICE,13076,34088,HOLLYWOOD,FL,WHITE,GRAY,0,1,PERSONAL,Y,SUV,18.0,27,99.2,98.7,8.336902292535045,48.69230769230769,,,
55SWF4JB1HU206939,2017,MERCEDES-BENZ,CCLASS,C 300 SEDAN RWD,EXCELLENT PRICE,19298,40489,DELRAY BEACH,FL,GRAY,BLACK,1,2,PERSONAL,Y,SEDAN,22.0,27,99.2,98.7,2.208680273976825,57.92307692307692,,,
5XYKT3A1XBG009732,2011,KIA,SORENTO,BASE I4 FWD MANUAL,EXCELLENT PRICE,6499,94066,GARLAND,TX,BLUE,GRAY,0,3,PERSONAL,N,SUV,14.0,14,91.7,91.1,3.9890632445645786,73.38461538461539,AFFORDABLE MIDSIZE SUVS,8.5,25.5
1C3EJ46X9YN194772,2000,CHRYSLER,CIRRUS,LX,NAN,1501,107154,SALT LAKE CITY,UT,SILVER,UNKNOWN,0,3,PERSONAL,N,,31.0,26,96.9,105.3,0.6898618253052382,94.76923076923077,,,
