ReliabilityRank,CostOfLivingRank,PercentSales,AvgDaysToTurn,ReviewScore,AvgMPG,age,odo,price,owner_0,owner_1,owner_2,usage_FLEET,usage_PERSONAL,LuxurySportsOrHybrid_N,LuxurySportsOrHybrid_U,LuxurySportsOrHybrid_Y,drivetrain_AWD,drivetrain_FWD,accidenthist_N,accidenthist_Y,colorexterior_BLACK,colorexterior_BLUE,colorexterior_GRAY,colorexterior_OTHER,colorexterior_RED,colorexterior_SILVER,colorexterior_WHITE,colorinterior_BEIGE,colorinterior_BLACK,colorinterior_GRAY,colorinterior_OTHER,bodytype_CONVERTIBLE,bodytype_COUPE,bodytype_HATCHBACK,bodytype_PICKUP,bodytype_SEDAN,bodytype_SUV,bodytype_TRUCK,bodytype_VAN/MINIVAN,bodytype_WAGON
16.0,49,6.28802759768661,76.23076923076923,7.4,29.5,1,44.611,16.75,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.2,33.0,1,33.173,13.15,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,49,3.9890632445645786,73.38461538461539,8.4,28.5,1,32.072,13.799,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,8,13.832688602095642,71.61538461538461,8.2,26.0,1,18.668,15.349,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
13.0,11,4.156328806440607,79.07692307692308,8.1,31.0,1,34.212,13.391,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,14,12.1872269830779,43.23076923076923,7.9,32.0,0,7.209,15.5,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,39,6.28802759768661,76.23076923076923,6.9,35.0,1,17.4,9.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,49,2.208680273976825,57.92307692307692,7.9,28.5,3,26.917,21.5,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,5,4.156328806440607,79.07692307692308,8.1,31.0,1,41.477,15.487,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18.0,38,8.336902292535045,48.69230769230769,8.2,34.0,7,79.224,9.0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.2,33.0,1,26.445,11.188,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,14,3.9890632445645786,73.38461538461539,8.5,28.5,1,31.933,12.007,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.0,49,4.156328806440607,79.07692307692308,8.1,31.0,3,56.289,9.25,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.4,29.5,1,39.566,14.764,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,14,11.692583720044867,78.23076923076923,7.8,32.5,0,16.001,18.897,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,14,13.832688602095642,71.61538461538461,8.2,26.0,1,45.609,17.473,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,49,11.692583720044867,78.23076923076923,8.2,25.5,1,29.133,15.317,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,19,6.28802759768661,76.23076923076923,6.9,35.0,1,61.944,7.8,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,22,6.28802759768661,76.23076923076923,7.4,29.5,3,20.502,14.999,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.4,29.5,1,40.675,16.499,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.2,33.0,1,29.495,12.731,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,34,6.28802759768661,76.23076923076923,7.2,33.0,1,10.707,12.995,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,2,12.1872269830779,43.23076923076923,7.5,19.0,1,34.406,30.999,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.0,27,4.156328806440607,79.07692307692308,8.1,31.0,1,37.206,11.589,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22.0,49,2.208680273976825,57.92307692307692,7.9,28.5,3,40.803,21.888,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
13.0,11,4.156328806440607,79.07692307692308,8.1,31.0,1,43.492,12.726,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,3,12.1872269830779,43.23076923076923,7.9,32.0,0,17.173,14.988,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,22,2.208680273976825,57.92307692307692,8.4,19.0,3,15.01,31.95,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,14,12.1872269830779,43.23076923076923,7.9,32.0,0,15.985,15.5,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,9,13.832688602095642,71.61538461538461,8.2,26.0,1,33.485,14.857,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,26,12.1872269830779,43.23076923076923,7.5,19.0,1,9.127,30.798,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
13.0,38,4.156328806440607,79.07692307692308,8.1,31.0,3,27.42,10.999,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,26,12.1872269830779,43.23076923076923,8.7,35.0,11,114.348,5.092,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,27,11.692583720044867,78.23076923076923,8.2,25.5,1,30.733,17.999,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,52,12.1872269830779,43.23076923076923,7.9,32.0,10,98.75,6.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9.0,9,11.692583720044867,78.23076923076923,8.5,33.0,8,135.147,4.993,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
17.0,29,0.8766066421183164,65.53846153846153,7.4,28.0,8,81.267,8.99,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,49,3.9890632445645786,73.38461538461539,8.5,28.5,1,40.054,12.599,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
14.0,49,3.9890632445645786,73.38461538461539,8.4,28.5,1,41.776,13.1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,49,2.208680273976825,57.92307692307692,7.9,28.5,3,36.799,19.5,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
31.0,27,0.6898618253052382,94.76923076923077,8.0,20.5,1,40.661,19.49,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,39,12.1872269830779,43.23076923076923,7.9,32.0,11,118.9,5.404,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16.0,4,6.28802759768661,76.23076923076923,7.2,33.0,2,38.182,13.995,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,27,2.208680273976825,57.92307692307692,7.9,28.5,3,45.608,21.544,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13.0,31,4.156328806440607,79.07692307692308,8.1,31.0,1,38.075,12.5,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,47,2.126715603110482,98.53846153846153,5.5,22.0,1,32.659,18.995,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.7,33.5,5,88.93,8.8,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,31,6.28802759768661,76.23076923076923,7.2,33.0,1,10.406,11.9,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13.0,49,4.156328806440607,79.07692307692308,8.1,31.0,7,83.521,7.777,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
31.0,18,0.6898618253052382,94.76923076923077,8.0,20.5,1,29.162,19.995,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,9,12.1872269830779,43.23076923076923,7.5,19.0,1,15.68,33.99,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.4,29.5,1,23.298,17.497,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31.0,9,0.6898618253052382,94.76923076923077,8.0,20.5,1,19.588,20.999,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,11,8.336902292535045,48.69230769230769,8.2,34.0,8,154.497,5.995,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8.0,50,1.7781767945930906,74.0,8.6,26.5,13,146.988,4.95,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.4,29.5,1,6.984,17.998,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6.0,31,2.2234046752368357,58.76923076923077,7.8,30.5,6,81.28,8.237,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,27,3.9890632445645786,73.38461538461539,8.5,28.5,4,116.811,5.998,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24.0,27,0.6528082167930821,68.3076923076923,7.4,26.5,3,47.253,22.795,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
16.0,27,6.28802759768661,76.23076923076923,6.9,35.0,1,39.343,9.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,49,12.1872269830779,43.23076923076923,7.9,32.0,0,25.977,14.19,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10.0,52,13.832688602095642,71.61538461538461,8.3,26.0,1,10.902,24.99,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
10.0,11,13.832688602095642,71.61538461538461,8.2,26.0,1,42.268,14.459,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,4,3.9890632445645786,73.38461538461539,8.5,28.5,1,13.713,16.269,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10.0,14,13.832688602095642,71.61538461538461,8.3,25.0,1,24.527,15.268,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
18.0,49,8.336902292535045,48.69230769230769,8.2,34.0,3,33.938,13.999,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
31.0,12,0.6898618253052382,94.76923076923077,8.0,20.5,1,21.592,19.995,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,38,13.832688602095642,71.61538461538461,8.2,26.0,1,31.052,15.999,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,49,2.208680273976825,57.92307692307692,7.9,28.5,3,36.321,23.797,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,38,13.832688602095642,71.61538461538461,8.2,26.0,1,29.476,15.999,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.4,29.5,1,35.589,15.127,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,14,6.28802759768661,76.23076923076923,7.7,33.5,5,98.474,10.99,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22.0,49,2.208680273976825,57.92307692307692,7.9,28.5,3,31.557,25.988,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5.0,2,12.1872269830779,43.23076923076923,7.5,19.0,1,33.874,31.499,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,34,12.1872269830779,43.23076923076923,7.5,19.0,1,17.553,31.599,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
14.0,6,3.9890632445645786,73.38461538461539,8.5,28.5,1,20.445,14.495,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
9.0,11,11.692583720044867,78.23076923076923,7.8,32.5,1,2.665,17.377,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,49,13.832688602095642,71.61538461538461,7.9,31.0,5,95.676,4.995,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.4,29.5,1,42.089,15.27,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,49,12.1872269830779,43.23076923076923,8.7,35.0,1,32.626,16.1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
18.0,9,8.336902292535045,48.69230769230769,8.1,34.0,12,240.369,2.911,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.2,33.0,1,12.497,13.992,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,19,6.28802759768661,76.23076923076923,7.2,33.0,3,44.909,10.999,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31.0,49,0.6898618253052382,94.76923076923077,8.0,20.5,1,12.899,23.988,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,2,12.1872269830779,43.23076923076923,8.7,35.0,1,36.508,19.95,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,10,6.28802759768661,76.23076923076923,7.4,29.5,1,37.243,16.892,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
13.0,14,4.156328806440607,79.07692307692308,8.1,31.0,1,16.979,13.444,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,14,13.832688602095642,71.61538461538461,8.2,26.0,1,21.144,15.491,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,14,2.208680273976825,57.92307692307692,8.4,19.0,2,6.512,25.65,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
28.0,38,3.3940162460390058,72.07692307692308,7.8,28.0,0,14.021,23.998,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.0,31,3.9890632445645786,73.38461538461539,8.5,28.5,1,29.808,14.5,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10.0,14,13.832688602095642,71.61538461538461,8.2,26.0,1,30.829,14.899,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14.0,27,3.9890632445645786,73.38461538461539,8.4,28.5,1,30.157,13.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,11,11.692583720044867,78.23076923076923,7.8,32.5,0,10.808,19.597,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,8,13.832688602095642,71.61538461538461,7.9,31.0,1,20.391,11.492,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,43,6.28802759768661,76.23076923076923,7.7,33.5,1,35.225,14.881,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18.0,14,8.336902292535045,48.69230769230769,8.2,34.0,7,91.142,8.994,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,14,12.1872269830779,43.23076923076923,8.7,35.0,1,33.959,16.0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,14,8.336902292535045,48.69230769230769,8.2,34.0,8,131.364,5.432,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16.0,10,6.28802759768661,76.23076923076923,6.9,35.0,1,40.688,9.499,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31.0,3,0.6898618253052382,94.76923076923077,8.0,20.5,1,12.003,24.981,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,14,0.6528082167930821,68.3076923076923,7.9,23.5,3,74.458,18.887,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.0,49,2.126715603110482,98.53846153846153,5.5,22.0,1,26.005,18.699,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,49,13.832688602095642,71.61538461538461,8.2,26.0,1,32.352,14.99,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.2,33.0,1,27.713,9.991,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,23,6.28802759768661,76.23076923076923,7.2,33.0,1,8.721,14.491,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,20,12.1872269830779,43.23076923076923,7.5,19.0,1,24.973,35.988,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10.0,7,13.832688602095642,71.61538461538461,8.2,26.0,1,26.354,15.444,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,29,3.9890632445645786,73.38461538461539,8.4,28.5,0,15.464,14.99,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.4,29.5,1,35.515,16.49,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,49,2.208680273976825,57.92307692307692,7.9,28.5,3,37.718,19.995,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,14,6.28802759768661,76.23076923076923,7.8,25.0,3,35.778,17.969,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
26.0,39,5.534839958792396,74.23076923076923,7.0,27.5,1,18.715,23.498,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,27,12.1872269830779,43.23076923076923,8.7,35.0,9,128.596,5.59,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
25.0,11,2.126715603110482,98.53846153846153,5.5,22.0,1,29.676,18.4,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,31,11.692583720044867,78.23076923076923,7.9,18.5,1,33.765,41.99,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22.0,23,2.208680273976825,57.92307692307692,7.9,28.5,3,37.468,20.98,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8.0,47,1.7781767945930906,74.0,8.6,26.5,7,104.615,10.495,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18.0,19,8.336902292535045,48.69230769230769,8.1,34.0,3,36.755,13.8,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,2,13.832688602095642,71.61538461538461,7.9,31.0,1,25.396,11.797,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,4,12.1872269830779,43.23076923076923,7.9,32.0,0,25.811,16.297,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
6.0,49,2.2234046752368357,58.76923076923077,7.8,30.5,6,77.812,9.998,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,22,6.28802759768661,76.23076923076923,7.4,29.5,3,32.363,15.5,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,49,12.1872269830779,43.23076923076923,8.7,35.0,1,29.454,16.275,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.4,29.5,1,29.189,15.306,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.4,29.5,1,33.598,15.791,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,27,13.832688602095642,71.61538461538461,8.2,26.0,1,12.779,15.707,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.0,49,13.832688602095642,71.61538461538461,8.2,26.0,1,27.679,14.399,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,11,6.28802759768661,76.23076923076923,7.7,33.5,4,137.633,7.499,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16.0,3,6.28802759768661,76.23076923076923,7.2,33.0,2,51.679,9.985,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
