colorexterior,colorinterior,accidenthist,owner,usage,price,age,odo,ReliabilityRank,CostOfLivingRank,PercentSales,AvgDaysToTurn,bodytype,ReviewScore,AvgMPG,LuxurySportsOrHybrid,drivetrain
GRAY,BLACK,N,1,PERSONAL,17.0,0,5.998,9.0,27,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,20.993,1,44.813,31.0,7,0.6898618253052382,94.76923076923077,VAN/MINIVAN,7.9,23.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,10.977,3,32.714,14.0,45,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,13.861,1,19.177,6.0,27,2.2234046752368357,58.76923076923077,COUPE,7.5,29.5,N,FWD
SILVER,OTHER,N,2,FLEET,7.498,13,54.91,8.0,22,1.7781767945930906,74.0,SEDAN,7.7,31.0,Y,AWD
SILVER,GRAY,N,2,PERSONAL,12.99,8,95.15,5.0,14,12.1872269830779,43.23076923076923,SUV,7.9,30.5,N,FWD
BLACK,BLACK,N,2,PERSONAL,5.996,6,74.596,16.0,49,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
WHITE,BEIGE,N,1,PERSONAL,17.268,3,30.539,18.0,14,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
WHITE,OTHER,N,2,PERSONAL,6.999,12,106.0,8.0,49,1.7781767945930906,74.0,SEDAN,7.7,31.0,Y,FWD
WHITE,OTHER,N,2,PERSONAL,11.995,8,70.952,5.0,49,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,OTHER,Y,2,PERSONAL,5.75,10,141.134,5.0,49,12.1872269830779,43.23076923076923,HATCHBACK,7.6,52.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,18.699,1,25.152,25.0,49,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
WHITE,OTHER,N,1,PERSONAL,18.999,1,30.001,10.0,3,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,AWD
WHITE,BLACK,N,1,PERSONAL,18.497,1,13.372,9.0,23,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,19.5,1,14.469,10.0,2,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,42.598,1,22.071,28.0,14,3.3940162460390058,72.07692307692308,SUV,6.5,18.5,N,FWD
WHITE,BLACK,N,2,PERSONAL,16.729,1,35.017,16.0,45,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,16.477,1,33.72,16.0,10,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
SILVER,BLACK,N,2,FLEET,6.499,5,130.144,31.0,11,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,FWD
GRAY,GRAY,N,1,PERSONAL,13.304,1,28.777,13.0,29,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,BLACK,Y,1,PERSONAL,16.997,3,28.656,18.0,15,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
WHITE,BEIGE,N,1,PERSONAL,10.275,5,62.26,16.0,14,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BEIGE,Y,1,PERSONAL,9.998,5,76.168,14.0,18,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
RED,BLACK,N,2,PERSONAL,11.995,3,43.94,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
RED,GRAY,N,1,PERSONAL,12.777,1,38.804,13.0,29,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLUE,BLACK,N,1,PERSONAL,23.9,0,14.225,9.0,50,11.692583720044867,78.23076923076923,SUV,8.4,29.0,N,AWD
GRAY,BLACK,Y,1,FLEET,18.999,1,28.96,16.0,29,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,17.98,3,27.011,16.0,9,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,17.987,1,26.129,16.0,14,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLUE,BLACK,N,2,PERSONAL,17.0,4,56.998,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,27.822,2,8.74,22.0,7,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,17.443,3,28.338,16.0,34,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
BLACK,BLACK,N,1,PERSONAL,15.947,3,46.022,16.0,34,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
WHITE,BEIGE,N,2,PERSONAL,6.995,10,149.939,28.0,14,3.3940162460390058,72.07692307692308,SUV,7.4,23.5,N,FWD
WHITE,BLACK,N,2,PERSONAL,9.498,6,73.235,14.0,49,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
BLUE,GRAY,N,2,PERSONAL,8.999,3,79.922,13.0,45,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,13.988,1,36.123,16.0,39,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
RED,BLACK,N,1,PERSONAL,7.159,7,110.014,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
RED,BLACK,N,1,PERSONAL,12.995,3,134.482,10.0,22,13.832688602095642,71.61538461538461,SUV,7.3,20.5,N,FWD
GRAY,OTHER,N,1,PERSONAL,20.495,1,19.517,13.0,14,4.156328806440607,79.07692307692308,SUV,8.5,25.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,12.899,1,29.51,14.0,27,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,6.221,5,74.514,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,8.997,6,106.072,11.0,48,1.929191497070014,60.07692307692308,SEDAN,7.9,30.5,N,FWD
GRAY,BLACK,N,1,FLEET,19.499,3,37.676,11.0,14,1.929191497070014,60.07692307692308,SUV,8.1,28.0,N,FWD
WHITE,BLACK,N,0,PERSONAL,39.95,1,16.311,26.0,39,5.534839958792396,74.23076923076923,SUV,7.1,21.0,N,FWD
GRAY,BEIGE,Y,2,FLEET,20.499,3,40.356,22.0,34,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
SILVER,BLACK,N,1,PERSONAL,46.669,1,17.348,9.0,22,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
OTHER,OTHER,N,1,PERSONAL,16.999,4,36.576,5.0,26,12.1872269830779,43.23076923076923,VAN/MINIVAN,8.1,23.0,N,FWD
BLACK,GRAY,Y,2,PERSONAL,4.995,12,123.826,26.0,27,5.534839958792396,74.23076923076923,SUV,8.1,22.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,19.277,1,39.437,16.0,7,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BLACK,N,1,FLEET,19.995,1,36.181,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BLACK,N,2,PERSONAL,5.575,10,124.783,9.0,39,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,22.7,2,16.828,22.0,14,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
BLACK,BLACK,N,1,PERSONAL,25.498,1,29.639,12.0,22,0.8453554773218747,80.23076923076923,SEDAN,7.2,23.5,Y,FWD
RED,BLACK,N,1,PERSONAL,20.25,1,7.804,5.0,23,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,OTHER,N,1,PERSONAL,18.989,1,21.088,10.0,15,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,18.518,1,28.244,16.0,11,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
GRAY,GRAY,N,1,PERSONAL,13.654,4,40.2,14.0,3,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,11.779,1,36.347,13.0,10,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,BLACK,N,1,FLEET,10.777,2,74.3,16.0,38,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BEIGE,N,1,PERSONAL,12.5,3,40.658,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
RED,BLACK,N,1,PERSONAL,18.98,3,16.719,13.0,14,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
BLACK,BLACK,N,1,PERSONAL,45.0,1,31.084,9.0,39,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,16.495,1,20.259,16.0,31,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,GRAY,N,2,PERSONAL,10.5,3,74.75,13.0,49,4.156328806440607,79.07692307692308,SEDAN,8.3,30.5,N,FWD
WHITE,BEIGE,N,1,PERSONAL,29.987,1,25.441,5.0,27,12.1872269830779,43.23076923076923,SUV,7.5,19.0,N,AWD
BLUE,GRAY,N,1,PERSONAL,15.977,1,21.023,13.0,33,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BEIGE,Y,2,FLEET,5.5,4,78.395,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,24.0,3,30.58,24.0,27,0.6528082167930821,68.3076923076923,SUV,7.9,23.5,Y,FWD
SILVER,BLACK,Y,2,PERSONAL,6.5,10,159.619,16.0,44,6.28802759768661,76.23076923076923,SUV,7.8,24.0,N,AWD
GRAY,OTHER,Y,1,PERSONAL,21.249,1,23.235,13.0,43,4.156328806440607,79.07692307692308,SUV,8.5,25.5,N,AWD
WHITE,OTHER,N,1,PERSONAL,28.977,1,13.83,5.0,11,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,19.988,1,3.937,28.0,49,3.3940162460390058,72.07692307692308,SUV,7.8,28.0,N,FWD
BLACK,OTHER,N,1,PERSONAL,15.99,0,23.934,5.0,27,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,25.723,1,14.417,25.0,5,2.126715603110482,98.53846153846153,SEDAN,7.3,24.5,N,AWD
SILVER,BLACK,N,2,PERSONAL,24.976,1,23.156,10.0,3,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
SILVER,BLACK,N,1,PERSONAL,11.995,8,129.485,22.0,47,2.208680273976825,57.92307692307692,SEDAN,8.0,25.5,Y,FWD
GRAY,BLACK,N,1,PERSONAL,14.667,3,31.191,18.0,15,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,19.799,1,26.49,5.0,10,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,14.992,3,38.451,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
SILVER,GRAY,N,2,FLEET,4.99,7,143.927,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.3,30.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,18.888,0,13.816,5.0,49,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLUE,BLACK,N,2,FLEET,15.693,1,43.334,16.0,14,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,OTHER,N,1,PERSONAL,11.495,3,106.681,5.0,45,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
SILVER,BLACK,N,2,PERSONAL,19.488,1,39.942,5.0,13,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BEIGE,N,1,PERSONAL,41.494,3,27.085,22.0,49,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,17.0,3,35.193,16.0,7,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
SILVER,BLACK,Y,1,PERSONAL,23.995,1,29.907,10.0,10,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
GRAY,BLACK,N,1,PERSONAL,21.736,3,26.018,18.0,50,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,AWD
SILVER,GRAY,N,2,PERSONAL,5.999,12,160.473,22.0,39,2.208680273976825,57.92307692307692,SEDAN,8.0,25.5,Y,FWD
BLACK,GRAY,N,2,PERSONAL,11.491,4,35.873,14.0,14,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,13.378,1,31.653,14.0,29,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
BLUE,GRAY,N,2,PERSONAL,6.995,8,137.124,5.0,14,12.1872269830779,43.23076923076923,WAGON,7.4,45.5,N,FWD
BLACK,BLACK,N,1,FLEET,31.877,1,26.32,16.0,29,6.28802759768661,76.23076923076923,SUV,7.4,16.5,N,AWD
BLUE,OTHER,Y,2,PERSONAL,19.317,1,6.795,5.0,42,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,GRAY,N,1,PERSONAL,14.495,1,34.313,13.0,10,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,FWD
RED,BLACK,N,1,PERSONAL,11.972,1,27.104,16.0,29,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
WHITE,BLACK,N,2,PERSONAL,5.995,5,102.84,16.0,49,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
BLACK,GRAY,N,1,PERSONAL,17.995,4,39.589,8.0,31,1.7781767945930906,74.0,HATCHBACK,7.5,113.0,Y,FWD
BLACK,BLACK,N,1,PERSONAL,16.473,1,36.591,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
SILVER,BLACK,N,1,PERSONAL,17.99,1,33.706,16.0,27,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
WHITE,OTHER,Y,1,PERSONAL,34.995,3,11.444,2.0,46,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,AWD
SILVER,BLACK,N,1,PERSONAL,11.991,1,19.019,16.0,22,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
SILVER,BEIGE,N,1,PERSONAL,32.415,3,34.24,22.0,14,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,AWD
WHITE,OTHER,Y,1,PERSONAL,16.981,3,26.647,18.0,43,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
WHITE,BLACK,N,0,PERSONAL,39.498,1,36.782,10.0,5,13.832688602095642,71.61538461538461,SUV,8.3,20.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,13.545,1,21.423,14.0,27,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,29.277,1,10.535,25.0,27,2.126715603110482,98.53846153846153,COUPE,8.3,24.5,Y,AWD
OTHER,GRAY,N,2,FLEET,5.999,6,100.901,13.0,31,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,26.625,1,25.872,26.0,27,5.534839958792396,74.23076923076923,SUV,8.1,22.5,N,AWD
GRAY,BLACK,N,2,PERSONAL,5.995,11,112.857,10.0,52,13.832688602095642,71.61538461538461,SUV,8.3,25.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,41.493,1,22.693,9.0,27,11.692583720044867,78.23076923076923,SUV,7.9,18.5,N,AWD
GRAY,OTHER,N,1,PERSONAL,12.155,1,18.12,10.0,22,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,18.9,1,27.751,5.0,47,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
RED,BLACK,Y,1,PERSONAL,5.997,6,100.737,9.0,33,11.692583720044867,78.23076923076923,SEDAN,8.5,33.0,N,FWD
SILVER,BLACK,N,2,FLEET,5.991,7,128.834,16.0,14,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,21.495,1,30.405,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,12.0,1,26.649,16.0,15,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,19.289,1,40.809,16.0,6,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,15.077,1,44.819,9.0,10,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
BLUE,OTHER,N,1,PERSONAL,18.989,1,25.041,13.0,33,4.156328806440607,79.07692307692308,SUV,8.5,25.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,47.987,1,22.838,28.0,36,3.3940162460390058,72.07692307692308,SUV,6.5,18.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,13.632,1,43.022,14.0,19,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,17.233,1,35.739,9.0,11,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
WHITE,GRAY,N,2,PERSONAL,5.395,9,170.222,10.0,29,13.832688602095642,71.61538461538461,SUV,8.3,25.0,N,FWD
SILVER,BLACK,N,2,PERSONAL,8.995,7,72.342,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,14.5,1,25.061,14.0,22,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,15.999,1,21.934,16.0,27,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BEIGE,N,1,FLEET,9.5,3,184.556,5.0,14,12.1872269830779,43.23076923076923,HATCHBACK,7.6,52.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,21.75,0,18.618,9.0,3,11.692583720044867,78.23076923076923,SUV,8.4,29.0,N,AWD
WHITE,BLACK,N,1,PERSONAL,18.999,1,20.679,10.0,33,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,17.958,1,30.535,9.0,50,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,16.977,1,28.873,9.0,10,11.692583720044867,78.23076923076923,SEDAN,8.2,25.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,18.199,1,32.013,10.0,49,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,AWD
GRAY,OTHER,Y,1,PERSONAL,5.75,10,122.008,18.0,29,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
BLACK,BLACK,N,2,PERSONAL,7.995,5,19.785,27.0,49,0.0410240910401622,123.6923076923077,HATCHBACK,5.9,30.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,23.995,3,36.359,22.0,9,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
BLACK,BLACK,N,1,FLEET,23.171,1,39.75,25.0,49,2.126715603110482,98.53846153846153,SEDAN,7.3,24.5,N,AWD
WHITE,BLACK,N,2,PERSONAL,13.995,1,35.65,10.0,31,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,GRAY,N,2,FLEET,11.5,5,41.248,5.0,49,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
WHITE,BLACK,N,2,PERSONAL,13.99,2,32.49,14.0,14,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
BLUE,GRAY,N,1,PERSONAL,14.776,1,32.04,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,10.899,1,9.602,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,GRAY,N,2,FLEET,7.995,9,123.791,18.0,31,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,FWD
BLACK,BLACK,N,1,FLEET,16.577,3,27.617,16.0,31,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
GRAY,BEIGE,N,2,PERSONAL,9.0,7,88.6,16.0,14,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
GRAY,OTHER,N,1,PERSONAL,15.9,1,40.457,10.0,14,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,OTHER,N,0,PERSONAL,4.983,12,143.068,5.0,14,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BEIGE,N,2,FLEET,7.999,8,100.465,15.0,15,1.2036513555233697,55.38461538461539,WAGON,7.7,30.5,Y,FWD
SILVER,GRAY,N,1,PERSONAL,7.199,8,143.952,5.0,22,12.1872269830779,43.23076923076923,HATCHBACK,7.6,52.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,37.524,1,36.978,9.0,27,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
SILVER,BLACK,N,2,PERSONAL,10.899,9,84.341,2.0,49,1.6699578894174951,54.30769230769231,SEDAN,7.5,25.5,Y,FWD
BLACK,OTHER,N,1,PERSONAL,18.325,3,33.552,18.0,39,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.478,3,28.857,16.0,27,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,13.379,1,35.087,16.0,11,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,18.995,0,0.019,14.0,27,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
BLACK,OTHER,N,2,PERSONAL,7.9,12,108.982,15.0,9,1.2036513555233697,55.38461538461539,SUV,8.1,22.0,Y,FWD
SILVER,OTHER,N,1,PERSONAL,35.95,1,33.762,5.0,14,12.1872269830779,43.23076923076923,SUV,7.5,19.0,N,AWD
RED,BLACK,N,2,PERSONAL,16.987,1,30.733,13.0,3,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
RED,BLACK,N,1,PERSONAL,21.99,1,15.336,13.0,9,4.156328806440607,79.07692307692308,SUV,8.5,25.5,N,AWD
WHITE,OTHER,N,2,PERSONAL,21.995,3,34.745,22.0,14,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
BLACK,GRAY,Y,2,PERSONAL,7.999,8,113.832,24.0,27,0.6528082167930821,68.3076923076923,SEDAN,7.4,26.5,Y,AWD
GRAY,BLACK,N,1,PERSONAL,17.991,1,4.366,25.0,8,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,FWD
GRAY,GRAY,N,1,PERSONAL,16.59,1,31.68,13.0,14,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
SILVER,GRAY,N,1,PERSONAL,7.5,7,99.719,18.0,26,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
WHITE,BEIGE,N,1,PERSONAL,26.998,3,23.272,2.0,27,1.6699578894174951,54.30769230769231,SEDAN,8.1,27.5,Y,FWD
RED,GRAY,Y,2,PERSONAL,5.0,13,131.814,18.0,7,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,FWD
BLACK,OTHER,N,1,PERSONAL,18.95,0,4.989,5.0,14,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,13.934,1,39.585,13.0,45,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
RED,BLACK,N,2,PERSONAL,6.013,7,169.565,16.0,31,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,15.2,3,29.316,13.0,13,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,FWD
WHITE,BLACK,Y,1,FLEET,15.499,0,24.408,5.0,14,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
RED,GRAY,N,1,FLEET,14.495,1,35.231,10.0,14,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,23.995,1,16.002,26.0,9,5.534839958792396,74.23076923076923,SUV,7.0,27.5,N,AWD
SILVER,GRAY,N,2,PERSONAL,13.59,5,49.329,8.0,14,1.7781767945930906,74.0,HATCHBACK,7.5,113.0,Y,FWD
SILVER,BLACK,N,1,PERSONAL,22.79,1,21.441,16.0,5,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,FWD
BLACK,BLACK,N,2,PERSONAL,10.725,2,46.348,16.0,7,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
GRAY,BLACK,N,2,FLEET,14.9,3,30.525,18.0,43,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
SILVER,BLACK,Y,1,FLEET,9.999,3,24.464,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
WHITE,BLACK,N,2,PERSONAL,19.559,3,33.36,18.0,15,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,39.981,1,39.366,9.0,49,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
SILVER,GRAY,N,1,PERSONAL,15.495,0,1.161,5.0,27,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
SILVER,BLACK,N,2,PERSONAL,6.895,7,143.778,5.0,22,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLUE,BLACK,Y,1,PERSONAL,14.999,3,25.124,18.0,7,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,18.479,1,19.595,5.0,10,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,14.85,1,12.043,16.0,7,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,12.888,1,24.404,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,BEIGE,N,1,FLEET,24.995,3,40.114,2.0,14,1.6699578894174951,54.30769230769231,SUV,8.0,25.0,Y,FWD
OTHER,BLACK,N,1,PERSONAL,36.5,1,15.096,26.0,14,5.534839958792396,74.23076923076923,SUV,7.1,21.0,N,FWD
BLACK,BLACK,N,2,PERSONAL,17.777,3,49.352,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
RED,BLACK,N,2,FLEET,9.987,3,39.548,14.0,39,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
